symbol,priceChange,priceChangePercent,weightedAvgPrice,prevClosePrice,lastPrice,lastQty,bidPrice,bidQty,askPrice,askQty,openPrice,highPrice,lowPrice,volume,quoteVolume,openTime,closeTime,firstId,lastId,count
AVABUSD,0.00000000,0,0.00000000,0.47000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
USDTBKRW,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BUSDBKRW,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
IOTABUSD,0.00000000,0,0.00000000,0.14310000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
MANAUSDT,-0.00140000,-0.515,0.26705597,0.27210000,0.27060000,38.00000000,0.27060000,5485.00000000,0.27070000,38.00000000,0.27200000,0.27500000,0.26080000,8848820.00000000,2363130.22340000,1744749552864,1744835952864,221256734,221276968,20235
XRPAUD,0.00000000,0,0.00000000,0.70000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BNBAUD,0.00000000,0,0.00000000,421.10000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
AUDUSDT,0.00000000,0,0.00000000,0.72520000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BALBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BALBTC,0.00000000,0,0.00000000,0.00003122,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BALBUSD,0.00000000,0,0.00000000,3.15000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
YFIBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
YFIBTC,-0.00030000,-0.562,0.05308157,0.05350000,0.05310000,0.11291000,0.05310000,0.01850000,0.05320000,0.22490000,0.05340000,0.05410000,0.05200000,15.26100000,0.81007777,1744749551326,1744835951326,19028071,19028522,452
YFIBUSD,0.00000000,0,0.00000000,5325.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
YFIUSDT,-16.00000000,-0.356,4460.16622261,4499.00000000,4484.00000000,0.00609000,4486.00000000,0.04950000,4487.00000000,0.04950000,4500.00000000,4540.00000000,4340.00000000,377.60603000,1684185.66046000,1744749553903,1744835953903,87695362,87705566,10205
BLZBUSD,0.00000000,0,0.00000000,0.05530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KMDBUSD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BALUSDT,0.09700000,11.149,1.05800420,0.87100000,0.96700000,20.60000000,0.00000000,0.00000000,0.00000000,0.00000000,0.87000000,1.62000000,0.86100000,3675638.57000000,3888841.05970000,1744686012495,1744772412495,25829194,25864382,35189
BLZUSDT,0.00000000,0,0.00000000,0.05820000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
IRISUSDT,0.00000000,0,0.00000000,0.00521000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KMDUSDT,-0.00030000,-0.256,0.11809064,0.11750000,0.11710000,44.00000000,0.11710000,1391.00000000,0.11730000,528.00000000,0.11740000,0.12300000,0.11340000,2409473.00000000,284536.21580000,1744749553072,1744835953072,32416252,32429818,13567
BTCDAI,352.72000000,0.419,84035.20010009,84054.73000000,84440.91000000,0.00019000,84457.64000000,0.00019000,84457.76000000,0.00746000,84088.19000000,85481.33000000,83096.27000000,2.63759000,221650.40343200,1744749546597,1744835946597,7027106,7032196,5091
ETHDAI,-22.82000000,-1.417,1583.52689680,1609.80000000,1587.88000000,0.29790000,1580.34000000,0.48000000,1583.57000000,0.79210000,1610.70000000,1612.15000000,1541.87000000,671.76970000,1063765.38840200,1744749554319,1744835954319,14275074,14277957,2884
BNBDAI,0.00000000,0,0.00000000,561.90000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
USDTDAI,-0.00020000,-0.020,0.99974730,1.00000000,0.99980000,47.60000000,0.99980000,29280.30000000,0.99990000,372381.50000000,1.00000000,1.00000000,0.99700000,3849942.10000000,3848969.21269000,1744749546366,1744835946366,11653290,11658392,5103
BUSDDAI,0.00000000,0,0.00000000,1.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
JSTBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
JSTBTC,0.00000001,2.778,0.00000037,0.00000036,0.00000037,51628.00000000,0.00000036,874269.00000000,0.00000037,118258.00000000,0.00000036,0.00000038,0.00000036,320521.00000000,0.11839550,1744748824362,1744835224362,3984498,3984648,151
JSTBUSD,0.00000000,0,0.00000000,0.02103000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
JSTUSDT,0.00026000,0.847,0.03101753,0.03067000,0.03094000,215.60000000,0.03094000,93586.40000000,0.03095000,36356.20000000,0.03068000,0.03142000,0.03051000,37356256.50000000,1158698.88427600,1744749554874,1744835954874,36674874,36685231,10358
SRMBNB,0.00000000,0,0.00000000,0.00084000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SRMBTC,0.00000000,0,0.00000000,0.00001523,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SRMBUSD,0.00000000,0,0.00000000,0.03530000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SRMUSDT,0.00000000,0,0.00000000,0.24442000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ANTBNB,0.00000000,0,0.00000000,0.01764000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ANTBTC,0.00000000,0,0.00000000,0.00014320,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ANTBUSD,0.00000000,0,0.00000000,4.30300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
ANTUSDT,0.00000000,0,0.00000000,7.40700000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CRVBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CRVBTC,0.00000058,8.227,0.00000738,0.00000704,0.00000763,422.80000000,0.00000763,43275.40000000,0.00000764,369.80000000,0.00000705,0.00000781,0.00000689,3933597.00000000,29.04799124,1744749551582,1744835951582,19826211,19839357,13147
CRVBUSD,0.00000000,0,0.00000000,0.50410000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
CRVUSDT,0.05270000,8.899,0.61876707,0.59210000,0.64490000,43.20000000,0.64490000,1165.40000000,0.64510000,25.00000000,0.59220000,0.66670000,0.57600000,92814395.70000000,57430491.63570000,1744749554822,1744835954822,176466496,176852986,386491
SANDBNB,0.00000000,0,0.00000000,0.00066800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SANDBTC,-0.00000006,-2.020,0.00000294,0.00000298,0.00000291,10538.00000000,0.00000291,11920.00000000,0.00000292,21228.00000000,0.00000297,0.00000298,0.00000288,837204.00000000,2.46096230,1744749554264,1744835954264,28611572,28612642,1071
SANDUSDT,-0.00470000,-1.875,0.24676016,0.25060000,0.24590000,133.00000000,0.24590000,25845.00000000,0.24600000,26200.00000000,0.25060000,0.25170000,0.24040000,32154764.00000000,7934514.57820000,1744749554742,1744835954742,242845748,242879009,33262
SANDBUSD,0.00000000,0,0.00000000,0.32610000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
OCEANBNB,0.00000000,0,0.00000000,0.00104400,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
OCEANBTC,0.00000000,0,0.00000000,0.00000964,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
OCEANBUSD,0.00000000,0,0.00000000,0.28480000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
OCEANUSDT,0.00000000,0,0.00000000,0.61230000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
NMRBTC,-0.00000270,-3.293,0.00008048,0.00008220,0.00007930,49.97000000,0.00007890,60.20000000,0.00007900,93.83000000,0.00008200,0.00008400,0.00007730,4142.60000000,0.33339267,1744749554667,1744835954667,7749558,7749902,345
NMRBUSD,0.00000000,0,0.00000000,11.43000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
NMRUSDT,-0.26000000,-3.757,6.74904806,6.91000000,6.66000000,279.84000000,6.66000000,263.86000000,6.67000000,298.13000000,6.92000000,7.05000000,6.45000000,186198.83000000,1256664.85240000,1744749554781,1744835954781,33143531,33159136,15606
DOTBNB,0.00001000,0.163,0.00608156,0.00615000,0.00616000,1.82000000,0.00612000,673.59000000,0.00614000,128.53000000,0.00615000,0.00616000,0.00600000,4796.79000000,29.17194650,1744749551442,1744835951442,10439416,10439580,165
DOTBTC,-0.00000030,-0.701,0.00004209,0.00004270,0.00004250,2623.55000000,0.00004240,9387.18000000,0.00004250,2964.94000000,0.00004280,0.00004280,0.00004160,134878.43000000,5.67758295,1744749554160,1744835954160,65742695,65744524,1830
DOTBUSD,0.00000000,0,0.00000000,7.37300000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DOTUSDT,-0.00600000,-0.167,3.54037501,3.59200000,3.58600000,240.33000000,3.58700000,1058.19000000,3.58800000,495.63000000,3.59200000,3.61100000,3.46900000,4601253.41000000,16290162.58039000,1744749554947,1744835954947,403107566,403175538,67973
LUNABNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
LUNABTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
LUNABUSD,0.00000000,0,0.00000000,0.94420000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
LUNAUSDT,0.00000000,0.000,0.15478121,0.15580000,0.15590000,400.00000000,0.15580000,3580.23000000,0.15590000,3075.01000000,0.15590000,0.15710000,0.15050000,7150000.48000000,1106685.71473100,1744749554663,1744835954663,276018147,276030951,12805
IDEXBTC,0.00000000,0,0.00000000,0.00000035,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
IDEXBUSD,0.00000000,0,0.00000000,0.04879000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
RSRBNB,0.00000000,0,0.00000000,0.00000852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
RSRBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
RSRBUSD,0.00000000,0,0.00000000,0.00184000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
RSRUSDT,-0.00015100,-2.120,0.00695065,0.00712000,0.00697000,1435.00000000,0.00697000,82634.30000000,0.00697100,1434.30000000,0.00712100,0.00723000,0.00668200,654504993.70000000,4549235.09247010,1744749554738,1744835954738,107553883,107619996,66114
PAXGBNB,0.00000000,0,0.00000000,6.46900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
PAXGBTC,0.00114000,2.951,0.03961029,0.03865000,0.03977000,0.02950000,0.03977000,0.76450000,0.03978000,0.02310000,0.03863000,0.04014000,0.03857000,181.99680000,7.20894577,1744749539686,1744835939686,6350436,6355262,4827
PAXGBUSD,0.00000000,0,0.00000000,1941.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
PAXGUSDT,112.00000000,3.448,3313.55332533,3248.00000000,3360.00000000,0.56110000,3359.00000000,5.80430000,3360.00000000,2.02730000,3248.00000000,3366.00000000,3247.00000000,8472.01640000,28072478.11450000,1744749554738,1744835954738,17546315,17592599,46285
WNXMBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WNXMBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WNXMBUSD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WNXMUSDT,0.00000000,0,0.00000000,73.26000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TRBBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TRBBTC,-0.00000200,-0.730,0.00027190,0.00027600,0.00027200,36.76400000,0.00026900,378.36900000,0.00027100,19.89500000,0.00027400,0.00027900,0.00026200,1303.17300000,0.35433842,1744749544696,1744835944696,7213614,7213873,260
TRBBUSD,0.00000000,0,0.00000000,90.12000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TRBUSDT,-0.38000000,-1.639,22.74808295,23.20000000,22.80000000,1.74100000,22.80000000,29.43100000,22.81000000,77.02000000,23.18000000,23.43000000,21.94000000,160656.46600000,3654626.61483000,1744749554845,1744835954845,117941258,117974327,33070
ETHNGN,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,767360.00000000,0.48933000,809990.00000000,0.02000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DOTBIDR,0.00,0,0.00,72297.00,0.00,0.00000000,0.00,0.00000000,0.00,0.00000000,0.00,0.00,0.00,0.00000000,0.00,1744189452884,1744275852884,-1,-1,0
LINKAUD,0.00000000,0,0.00000000,7.98600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SXPAUD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BZRXBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BZRXBTC,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BZRXBUSD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
BZRXUSDT,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
WBTCBTC,0.00000000,0.000,0.99997411,0.99990000,0.99990000,0.00874000,0.99980000,0.60244000,0.99990000,49.97250000,0.99990000,1.00100000,0.99960000,276.96800000,276.96083019,1744749554986,1744835954986,18801169,18802569,1401
WBTCETH,1.07000000,2.047,53.13128876,52.12000000,53.33000000,0.00084000,53.19000000,0.03134000,53.37000000,0.10358000,52.26000000,54.11000000,52.26000000,2.93902000,156.15392030,1744749551667,1744835951667,4367498,4368435,938
SUSHIBNB,0.00000000,0,0.00000000,0.00269800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SUSHIBTC,-0.00000005,-0.768,0.00000643,0.00000652,0.00000646,145.50000000,0.00000645,14815.00000000,0.00000646,1505.80000000,0.00000651,0.00000658,0.00000631,356563.70000000,2.29314012,1744749550305,1744835950305,19973247,19974592,1346
SUSHIBUSD,0.00000000,0,0.00000000,0.56600000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
SUSHIUSDT,-0.00300000,-0.547,0.54097246,0.54800000,0.54500000,1496.40000000,0.54500000,14746.20000000,0.54600000,14902.00000000,0.54800000,0.55200000,0.52500000,4300440.00000000,2326419.62060000,1744749554948,1744835954948,125203605,125214565,10961
YFIIBNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
YFIIBTC,0.00000000,0,0.00000000,0.07249000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
YFIIBUSD,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
YFIIUSDT,0.00000000,0,0.00000000,435.50000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KSMBNB,0.00000000,0,0.00000000,0.09080000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KSMBTC,-0.00000500,-3.274,0.00014879,0.00015300,0.00014770,3.38400000,0.00014740,169.42200000,0.00014780,86.81400000,0.00015270,0.00015550,0.00014420,10514.36400000,1.56441341,1744749551676,1744835951676,11255147,11255639,493
KSMBUSD,0.00000000,0,0.00000000,18.87000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
KSMUSDT,-0.41000000,-3.188,12.57028944,12.86000000,12.45000000,3.56500000,12.46000000,60.81800000,12.47000000,58.60300000,12.86000000,13.00000000,12.05000000,175731.12200000,2208991.06713000,1744749554441,1744835954441,85567687,85585650,17964
EGLDBNB,-0.00027000,-1.148,0.02338824,0.02370000,0.02324000,10.75000000,0.02314000,43.80000000,0.02320000,37.49000000,0.02351000,0.02365000,0.02286000,1634.94000000,38.23836960,1744749539828,1744835939828,3034908,3035098,191
EGLDBTC,-0.00000290,-1.768,0.00016181,0.00016400,0.00016110,3.68000000,0.00016060,9.59000000,0.00016070,12.14000000,0.00016400,0.00016550,0.00015790,9588.53000000,1.55155308,1744749554019,1744835954019,16642375,16644075,1701
EGLDBUSD,0.00000000,0,0.00000000,41.53000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
EGLDUSDT,-0.22000000,-1.597,13.56112729,13.79000000,13.56000000,76.74000000,13.56000000,237.68000000,13.57000000,29.70000000,13.78000000,13.85000000,13.15000000,187523.49000000,2543029.91740000,1744749554792,1744835954792,119078384,119098042,19659
DIABNB,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DIABTC,-0.00000002,-0.498,0.00000397,0.00000403,0.00000400,962.70000000,0.00000399,3524.00000000,0.00000401,2066.40000000,0.00000402,0.00000408,0.00000389,48822.30000000,0.19401784,1744749552419,1744835952419,9810844,9811289,446
DIABUSD,0.00000000,0,0.00000000,0.23840000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
DIAUSDT,-0.00160000,-0.472,0.33502374,0.33870000,0.33740000,148.10000000,0.33730000,885.30000000,0.33750000,885.30000000,0.33900000,0.34180000,0.32520000,2512682.90000000,841808.42928000,1744749554829,1744835954829,38839141,38849276,10136
RUNEUSDT,0.01300000,1.161,1.11621600,1.12100000,1.13300000,1190.20000000,1.13300000,7650.10000000,1.13400000,21444.20000000,1.12000000,1.15100000,1.08600000,9577853.10000000,10690952.86880000,1744749551562,1744835951562,191402456,191471870,69415
FIOUSDT,0.00016000,1.236,0.01299430,0.01295000,0.01311000,8483.00000000,0.01310000,46685.00000000,0.01311000,21039.00000000,0.01295000,0.01328000,0.01262000,47559439.00000000,618001.70973000,1744749551651,1744835951651,31254646,31260941,6296
UMABTC,-0.00000029,-2.300,0.00001240,0.00001253,0.00001232,112.60000000,0.00001223,134.90000000,0.00001226,758.50000000,0.00001261,0.00001280,0.00001192,31051.80000000,0.38519360,1744749538524,1744835938524,6743436,6743753,318
UMAUSDT,-0.02100000,-1.991,1.03948666,1.05300000,1.03400000,595.60000000,1.03400000,256.50000000,1.03500000,520.70000000,1.05500000,1.07100000,0.99200000,729852.90000000,758672.35150000,1744749554983,1744835954983,54646070,54651445,5376
EOSUPUSDT,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
EOSDOWNUSDT,0.00000000,0,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TRXUPUSDT,0.00000000,0,0.00000000,0.03854000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
TRXDOWNUSDT,0.00000000,0,0.00000000,1.13900000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
XRPUPUSDT,0.00000000,0,0.00000000,0.08550000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1744189452884,1744275852884,-1,-1,0
